,strategy,date,pnl
6422,PX_LX,2019-12-24,77087.50
6423,PX_LX,2019-12-26,77627.50
6424,PX_LX,2019-12-27,76187.50
6425,PX_LX,2019-12-30,75647.50
6426,PX_LX,2019-12-31,76907.50
6427,PX_LX,2020-01-02,76907.50
6428,PX_LX,2020-01-03,76367.50
6429,PX_LX,2020-01-06,76547.50
6430,PX_LX,2020-01-07,77087.50
6431,PX_LX,2020-01-08,78347.50
6432,PX_LX,2020-01-09,78527.50
6433,PX_LX,2020-01-10,77987.50
6434,PX_LX,2020-01-13,79967.50
6435,PX_LX,2020-01-14,80957.50
6436,PX_LX,2020-01-15,80867.50
6437,PX_LX,2020-01-16,85367.50
6438,PX_LX,2020-01-17,85007.50
6439,PX_LX,2020-01-21,84107.50
6440,PX_LX,2020-01-22,83927.50
6441,PX_LX,2020-01-23,83927.50
6442,PX_LX,2020-01-24,79787.50
6443,PX_LX,2020-01-27,77627.50
6444,PX_LX,2020-01-28,79787.50
6445,PX_LX,2020-01-29,78707.50
6446,PX_LX,2020-01-30,78347.50
6447,PX_LX,2020-01-31,70787.50
6448,PX_LX,2020-02-03,75647.50
6449,PX_LX,2020-02-04,81227.50
6450,PX_LX,2020-02-05,84827.50
6451,PX_LX,2020-02-06,84827.50
6452,PX_LX,2020-02-07,81587.50
6453,PX_LX,2020-02-10,83567.50
6454,PX_LX,2020-02-11,85727.50
6455,PX_LX,2020-02-12,87347.50
6456,PX_LX,2020-02-13,87435.00
6457,PX_LX,2020-02-14,86880.00
6458,PX_LX,2020-02-18,86510.00
6459,PX_LX,2020-02-19,88730.00
6460,PX_LX,2020-02-20,88730.00
6461,PX_LX,2020-02-21,84660.00
6462,PX_LX,2020-02-24,73930.00
6463,PX_LX,2020-02-25,57465.00
6464,PX_LX,2020-02-26,51915.00
6465,PX_LX,2020-02-27,39520.00
6466,PX_LX,2020-02-28,23425.00
6467,PX_LX,2020-03-02,35450.00
6468,PX_LX,2020-03-03,33045.00
6469,PX_LX,2020-03-04,42850.00
6470,PX_LX,2020-03-05,26385.00
6471,PX_LX,2020-03-06,18430.00
6472,PX_LX,2020-03-09,-4510.00
6473,PX_LX,2020-03-10,-5805.00
6474,PX_LX,2020-03-11,-11725.00
6475,PX_LX,2020-03-12,-25725.00
6476,PX_LX,2020-03-13,-20595.00
6477,PX_LX,2020-03-16,-33895.00
6478,PX_LX,2020-03-17,-29145.00
6479,PX_LX,2020-03-18,-41305.00
6480,PX_LX,2020-03-19,-30665.00
6481,PX_LX,2020-03-20,-33895.00
6482,PX_LX,2020-03-23,-39215.00
6483,PX_LX,2020-03-24,-26105.00
6484,PX_LX,2020-03-25,-21545.00
6485,PX_LX,2020-03-26,-17555.00
6486,PX_LX,2020-03-27,-19265.00
6487,PX_LX,2020-03-30,-16415.00
6488,PX_LX,2020-03-31,-16415.00
6489,PX_LX,2020-04-01,-25915.00
6490,PX_LX,2020-04-02,-25155.00
6491,PX_LX,2020-04-03,-28955.00
6492,PX_LX,2020-04-06,-14325.00
6493,PX_LX,2020-04-07,-14705.00
6494,PX_LX,2020-04-08,-9575.00
6495,PX_LX,2020-04-09,-5205.00
6496,PX_LX,2020-04-16,-6777.50
6497,PX_LX,2020-04-17,-2892.50
6498,PX_LX,2020-04-20,-4187.50
6499,PX_LX,2020-04-21,-5297.50
6500,PX_LX,2020-04-22,-1412.50
6501,PX_LX,2020-04-23,-1227.50
6502,PX_LX,2020-04-24,1177.50
6503,PX_LX,2020-04-27,4507.50
6504,PX_LX,2020-04-28,4970.00
6505,PX_LX,2020-04-29,6357.50
6506,PX_LX,2020-04-30,5247.50
6507,PX_LX,2020-05-01,2472.50
6508,PX_LX,2020-05-04,3767.50
6509,PX_LX,2020-05-05,5155.00
6510,PX_LX,2020-05-06,4507.50
6511,PX_LX,2020-05-07,5432.50
6512,PX_LX,2020-05-08,6635.00
6513,PX_LX,2020-05-11,6820.00
6514,PX_LX,2020-05-12,6080.00
6515,PX_LX,2020-05-13,3490.00
6516,PX_LX,2020-05-14,3095.00
6517,PX_LX,2020-05-15,6215.00
6518,PX_LX,2020-05-18,13235.00
6519,PX_LX,2020-05-19,12260.00
6520,PX_LX,2020-05-20,14210.00
6521,PX_LX,2020-05-21,15185.00
6522,PX_LX,2020-05-22,15185.00
6523,PX_LX,2020-05-26,17720.00
6524,PX_LX,2020-05-27,18695.00
6525,PX_LX,2020-05-28,17915.00
6526,PX_LX,2020-05-29,17525.00
6527,PX_LX,2020-06-01,18402.50
6528,PX_LX,2020-06-02,18402.50
6529,PX_LX,2020-06-03,19280.00
6530,PX_LX,2020-06-04,19475.00
6531,PX_LX,2020-06-05,20255.00
6532,PX_LX,2020-06-08,20450.00
6533,PX_LX,2020-06-09,20255.00
6534,PX_LX,2020-06-10,20060.00
6535,PX_LX,2020-06-11,15575.00
6536,PX_LX,2020-06-18,14910.00
6537,PX_LX,2020-06-19,16620.00
6538,PX_LX,2020-06-22,17950.00
6539,PX_LX,2020-06-23,19660.00
6540,PX_LX,2020-06-24,15860.00
6541,PX_LX,2020-06-25,17570.00
6542,PX_LX,2020-06-26,15290.00
6543,PX_LX,2020-06-29,18140.00
6544,PX_LX,2020-06-30,21750.00
6545,PX_LX,2020-07-01,22320.00
6546,PX_LX,2020-07-02,22510.00
6547,PX_LX,2020-07-06,23270.00
6548,PX_LX,2020-07-07,22510.00
6549,PX_LX,2020-07-08,22890.00
6550,PX_LX,2020-07-09,21370.00
6551,PX_LX,2020-07-10,23270.00
6552,PX_LX,2020-07-13,22320.00
6553,PX_LX,2020-07-14,22890.00
6554,PX_LX,2020-07-15,26120.00
6555,PX_LX,2020-07-16,26222.50
6556,PX_LX,2020-07-17,28072.50
6557,PX_LX,2020-07-20,28997.50
6558,PX_LX,2020-07-21,29737.50
6559,PX_LX,2020-07-22,30292.50
6560,PX_LX,2020-07-23,30662.50
6561,PX_LX,2020-07-24,29737.50
6562,PX_LX,2020-07-27,31587.50
6563,PX_LX,2020-07-28,31402.50
